     0.697386     0.396042     0.543783
     0.868650     0.748405     0.807609
     0.374023     0.967318     0.778170
     0.954464     0.621992     0.662634
    0.0583448     0.576041     0.518198
     0.303595     0.764813     0.927241
     0.395742     0.193098     0.310087
     0.726758     0.333744     0.547110
     0.502221     0.430067     0.209711
     0.629721    0.0956802     0.439393
     0.903645     0.800478     0.659826
     0.617568     0.698943     0.431178
     0.415002     0.175873     0.494723
     0.101427     0.643618     0.579103
     0.971330     0.447399    0.0608950
     0.392904     0.321420     0.368562
     0.120794     0.897240     0.929384
     0.292184     0.464185     0.335995
     0.284803    0.0658817     0.964697
     0.888620     0.240213     0.519032
     0.909626     0.833765     0.846605
     0.297502     0.773717     0.732988
    0.0735254     0.279877     0.359296
     0.885428     0.109070     0.486917
     0.325377     0.718217     0.881626
     0.599754     0.481143     0.323129
     0.560763     0.169674     0.834655
    0.0571222     0.646867     0.470708
     0.715471     0.909640    0.0680904
     0.202948     0.543966     0.608888
     0.957493     0.373990     0.318824
     0.187853     0.543181    0.0479479
     0.289728     0.837250     0.214264
     0.605559     0.464475     0.145382
     0.484982     0.695249     0.849662
     0.925901     0.860296     0.340859
    0.0874338     0.140844     0.940017
     0.201185     0.607819     0.203432
     0.825665     0.821348     0.623716
     0.916080     0.600946     0.712588
    0.0472822     0.270900     0.890639
     0.374654     0.668354     0.376881
    0.0105219    0.0784760     0.694090
     0.230023     0.348237    0.0823364
     0.829973     0.366245     0.534595
     0.375343     0.664702     0.156728
     0.885979     0.989866     0.333087
     0.206090     0.608031     0.309610
    0.0337610    0.0150681     0.827174
     0.662708     0.613618     0.137257
    0.0351439     0.678817     0.741939
     0.867018     0.209496    0.0549726
     0.470832     0.267101     0.968277
     0.547394     0.463097     0.106120
     0.197168     0.756453     0.576265
     0.340666     0.531871     0.522490
    0.0466681     0.622668     0.550727
     0.500360     0.753250     0.711498
     0.399698     0.911077     0.233024
     0.217061     0.958286     0.673851
     0.177815     0.327698     0.152571
     0.783519     0.861683     0.486162
     0.819035     0.883151    0.0671949
     0.603212     0.600414     0.845400
     0.524263     0.398362     0.442098
     0.325205    0.0112820     0.938601
     0.798784     0.105599     0.209147
     0.340122     0.539230     0.171599
     0.178815     0.976987     0.876989
     0.379674     0.609196     0.897951
     0.885730    0.0686617     0.708856
     0.503223    0.0515385     0.363609
     0.628433    0.0402288     0.792963
     0.233580     0.863518   0.00433254
     0.995356    0.0591640     0.471479
     0.354867     0.266811     0.403350
    0.0581961     0.627756   0.00875282
     0.231803     0.520704     0.212667
    0.0460377     0.207675     0.872687
     0.999726     0.994026     0.106916
     0.884493     0.769249     0.389241
     0.134782    0.0882425     0.909492
     0.621780     0.411180     0.786533
     0.761909    0.0490379    0.0621586
     0.199427     0.817403     0.840325
     0.323141     0.192995     0.535305
     0.470314     0.146666     0.944966
     0.409412     0.681661     0.276847
     0.220266     0.793254     0.779109
     0.762964     0.871141     0.256052
     0.643585     0.780619     0.654364
     0.637275     0.892455    0.0687695
  0.000757217     0.410178    0.0998201
     0.642769     0.153896     0.596487
     0.397640     0.455669     0.396369
     0.930732     0.405920     0.557201
     0.816042     0.118642     0.592330
     0.877287     0.391774     0.958034
     0.551662     0.596450    0.0790462
     0.553662     0.825657    0.0686512
     0.829379     0.742416     0.421849
     0.898339     0.669748     0.197906
     0.454601     0.806724     0.594066
     0.845104     0.751021     0.729504
     0.327346     0.856232     0.691784
     0.828575    0.0655031     0.445291
     0.567825     0.192403     0.507988
     0.427921     0.145500     0.898324
     0.949742     0.177032     0.111374
     0.348523     0.632864     0.652654
     0.206180     0.455317     0.758945
    0.0621786     0.699269     0.870415
     0.439438     0.794722     0.216439
     0.465531     0.430302     0.675801
     0.294703    0.0723200     0.138181
     0.164730     0.436889    0.0996656
     0.456558     0.185065     0.428488
    0.0338478     0.372894     0.879000
     0.534359     0.346491     0.261441
     0.749252     0.480000     0.677064
     0.473673     0.947096     0.431072
     0.622351     0.693101     0.288566
     0.787003     0.918780     0.221713
    0.0646486     0.529752     0.471489
     0.427867     0.546200     0.420473
     0.510049     0.792189    0.0339870
    0.0690804     0.733031     0.106008
     0.357995     0.456910     0.911467
     0.191445     0.920151     0.171065
    0.0906467     0.432975     0.900100
     0.958239     0.845720     0.394440
     0.218643     0.322692     0.523481
     0.419518     0.635165     0.114020
     0.321068     0.552372     0.465036
     0.217645     0.116607     0.854401
     0.809618     0.780880    0.0199594
     0.519810     0.892168     0.890057
     0.186092     0.278620     0.432450
     0.296461     0.861544     0.152898
     0.618399     0.824924    0.0971155
     0.977820     0.956801     0.506146
     0.579747     0.660601     0.607750
    0.0305204     0.252126     0.827273
     0.704705     0.787513     0.496670
     0.429336     0.925215     0.786370
     0.353654   0.00636768     0.719861
     0.792106     0.596284     0.825668
     0.522020     0.774139     0.212976
    0.0888386     0.934843     0.815289
     0.630643     0.781691     0.243561
     0.801720     0.311399     0.333224
     0.379077     0.432601     0.603929
     0.459284     0.217466    0.0933599
     0.518537     0.813311     0.129817
     0.415372     0.934285     0.663540
    0.0843239    0.0586185     0.660985
     0.938805     0.223454    0.0518427
     0.750401     0.529458     0.411444
     0.124455     0.159758     0.206879
    0.0677805     0.364828     0.406332
     0.647528     0.948185     0.266888
     0.725472     0.332137     0.451908
    0.0580912     0.173912     0.744243
     0.704405    0.0288448     0.935399
    0.0745258     0.515326     0.133176
     0.848230     0.400703     0.424177
     0.900301    0.0665998     0.149905
     0.478797     0.831003     0.255939
     0.430772     0.739351     0.184354
     0.432100     0.556175     0.575304
     0.375165     0.919560     0.826854
     0.208160     0.532476     0.458146
     0.351126     0.279618     0.238630
     0.104057     0.294546     0.144452
     0.460727     0.418212     0.963091
     0.479286    0.0613756     0.703383
     0.681002     0.653419     0.762732
     0.386109    0.0618582     0.495355
     0.199793     0.222620    0.0243568
     0.541319    0.0647249     0.208543
     0.779222     0.229648     0.253439
     0.271389     0.846486     0.433597
     0.516895     0.282565     0.549502
    0.0279894     0.701493     0.808235
     0.824449     0.350025     0.143150
     0.279818     0.580373     0.403011
     0.399374     0.539700     0.684537
     0.972241     0.970315     0.441835
     0.801767     0.352173     0.948420
    0.0662851     0.342825     0.341116
    0.0618410     0.936694   0.00540352
     0.921173     0.469445    0.0111351
     0.349337     0.917082     0.394105
     0.732886     0.783493     0.381041
     0.681097     0.135590     0.868235
   0.00524807     0.150532    0.0806274
     0.489081     0.695010     0.954720
     0.316913     0.815187     0.972444
     0.852353     0.249579     0.650710
     0.838490     0.289148     0.135690
     0.689627     0.692110     0.956926
     0.573306     0.537292     0.299017
     0.668475     0.230687     0.928276
     0.280163     0.338407     0.495901
    0.0300961     0.440990     0.741730
     0.647837     0.343828    0.0227861
     0.547824     0.243672     0.349142
     0.737468     0.741950     0.884787
     0.475514     0.360610     0.916067
     0.911924     0.586813     0.627522
     0.890975     0.894361     0.389122
     0.443461     0.743111     0.614948
     0.882221     0.223876     0.371819
     0.712278    0.0596600     0.685923
     0.895727     0.690225     0.465412
     0.320377     0.900238    0.0575914
     0.459462     0.594024     0.690781
     0.680103     0.640423     0.195649
    0.0121212     0.859670     0.612955
    0.0878401     0.855117     0.129858
     0.247401     0.713902     0.552702
     0.918892     0.627736     0.386756
     0.283457     0.387891     0.281466
     0.309996     0.239770     0.743813
     0.193922     0.955909     0.231099
     0.640830     0.317286     0.311989
     0.215108     0.863143     0.799235
     0.354750     0.391469     0.817619
     0.885037     0.384800     0.263574
    0.0615788     0.779358     0.949852
     0.146269     0.259677     0.625239
     0.410330     0.830484     0.740315
     0.802226     0.990404     0.921288
     0.629910     0.360731     0.627522
     0.620631     0.711668    0.0675898
     0.624327     0.433631     0.912239
     0.869730     0.902571     0.587784
     0.952993     0.294909     0.886919
     0.340045     0.574481     0.408430
     0.683116     0.547997     0.891882
     0.939928     0.143699    0.0588961
     0.715631     0.712601     0.314793
     0.614555     0.604876     0.642733
     0.861493     0.507166     0.387618
     0.856062     0.943312     0.764489
     0.619015     0.733799     0.605025
     0.713650    0.0811033     0.802689
     0.541499     0.333746     0.655308
     0.427699     0.567947     0.235754
     0.507451   0.00758171     0.513464
     0.969557     0.956770     0.775536
     0.527715    0.0226803     0.713937
     0.725977     0.799364     0.161564
    0.0604811     0.581185     0.127314
     0.918753     0.217537     0.572344
     0.726828     0.802309     0.225630
     0.389348     0.666800     0.985350
    0.0636110     0.835259    0.0769014
     0.628660     0.239736     0.266874
     0.755781     0.636007     0.509480
     0.180895     0.374062     0.250785
     0.594402     0.718775    0.0124006
    0.0390501     0.146719     0.845575
     0.179426     0.908545    0.0988693
     0.334800     0.456173     0.169945
    0.0776367     0.308817     0.938302
     0.297281   0.00329494     0.667927
     0.939713     0.892230     0.649897
     0.124872     0.967159     0.854882
     0.204977     0.696074     0.310655
     0.207585     0.461942     0.144699
    0.0802889     0.653110     0.205711
     0.628094     0.121976     0.681890
     0.945865     0.213632     0.329807
    0.0110207     0.427748     0.668467
     0.191167     0.287300     0.675467
     0.838408     0.309269  0.000672340
    0.0349455     0.950031     0.789987
     0.318722     0.153595     0.463137
     0.947020     0.798319     0.180916
     0.975571     0.831906     0.873002
     0.658620     0.901722     0.759526
     0.395514     0.292915     0.308010
     0.986000     0.322364     0.457875
     0.874480     0.498006     0.720801
     0.873360     0.254489     0.898633
     0.414034     0.332687     0.191077
     0.286741     0.278728     0.118483
     0.644937     0.734149     0.983638
     0.256878     0.963961     0.228024
     0.623797     0.924164    0.0190420
     0.811796     0.536509     0.908526
     0.351853    0.0707645     0.165611
     0.561324    0.0373526   0.00979137
     0.292371    0.0808477     0.899513
     0.368886     0.704424     0.619276
     0.881804     0.698927     0.715389
     0.626004     0.913942     0.585451
     0.336033     0.875374     0.958215
     0.685882     0.851266    0.0594177
     0.225851     0.973742     0.169179
     0.379586     0.686192     0.834927
     0.267299     0.950491     0.806591
   0.00334549     0.254824     0.930527
     0.941270     0.337484    0.0319195
     0.607710     0.482183     0.799469
     0.151908     0.889755     0.296383
     0.485268     0.767366     0.263352
     0.160519     0.948537     0.941566
     0.384762     0.222449     0.255473
     0.130983     0.195353   0.00953484
     0.731342    0.0499573     0.449383
     0.171553     0.496103     0.192343
     0.897481     0.662115     0.662950
     0.999727    0.0137091     0.768043
     0.303818     0.300600     0.740435
     0.392546     0.140667    0.0698462
     0.485420     0.584961     0.970037
     0.444942     0.828417     0.149628
     0.401877     0.796595     0.392860
     0.385866     0.888807     0.755353
     0.968793    0.0690069     0.761834
     0.750159     0.488125     0.841520
     0.563135    0.0953894     0.973431
     0.879171     0.523225     0.909563
     0.251941     0.743317     0.350307
     0.191661     0.158285     0.607249
     0.139121     0.663034     0.811970
     0.896245     0.553232     0.293693
     0.442225     0.189668     0.983110
     0.326382     0.523734     0.720125
     0.562820     0.434657     0.316254
     0.325299     0.498124     0.119461
     0.717731     0.196502     0.809896
     0.820082     0.308230     0.559420
     0.846107     0.587127     0.493707
     0.985454     0.212626     0.556267
     0.252661     0.530055    0.0994339
     0.300901     0.796572     0.484998
     0.713529     0.584426     0.465932
     0.314453     0.912601     0.439888
     0.905971     0.186989    0.0103455
     0.266006     0.564807     0.603204
     0.814613     0.839778     0.179526
     0.456097     0.552679    0.0134649
     0.532260     0.847905     0.938578
     0.396461     0.510863     0.250625
     0.591570     0.130092     0.793649
     0.852406     0.989128     0.161752
    0.0635843     0.495991     0.329530
     0.714418     0.456173     0.130740
    0.0917435     0.158477     0.648765
     0.753225     0.744765     0.145927
     0.150588     0.612750     0.415178
     0.114318     0.898105     0.349581
     0.823986     0.124711     0.480430
     0.371341     0.937147     0.175164
     0.693003     0.860463     0.836417
     0.357949     0.835220     0.348425
     0.970789     0.110550     0.360100
     0.138930     0.116586     0.254799
     0.740002     0.728912     0.959343
     0.914930     0.614504     0.863640
     0.909104     0.961895    0.0876913
     0.184172     0.518754     0.746774
     0.100994     0.730687     0.945363
     0.548793     0.144273    0.0686207
     0.949609     0.100104     0.973312
    0.0350218     0.149343     0.257513
     0.346691     0.781983    0.0218954
     0.565374    0.0724783     0.790180
     0.826278     0.912954     0.699600
    0.0382881    0.0502548     0.902732
     0.964029     0.204155     0.800978
     0.170210     0.890773     0.613753
    0.0198402     0.344441     0.563573
     0.246099     0.109220    0.0666466
     0.263212     0.733107     0.487537
     0.520649     0.515739     0.680492
    0.0288048     0.869576     0.812238
     0.738545     0.333180     0.970083
     0.594755     0.945349     0.540330
     0.667747     0.802709     0.193961
    0.0513124     0.113926     0.987123
    0.0441647     0.291648     0.304432
     0.482035     0.848573    0.0148401
     0.227962     0.362680     0.475153
     0.899232     0.218313     0.801874
     0.844004     0.882908     0.334897
     0.437468     0.460061     0.612460
     0.157562     0.159295     0.330986
     0.190084     0.828421     0.173187
     0.577104     0.809371     0.571880
     0.760700     0.708982     0.741342
     0.708017     0.653508     0.110906
     0.291197    0.0645247     0.211491
     0.701240     0.367858    0.0578337
    0.0576544     0.988194     0.966038
     0.995700     0.643948     0.794941
     0.830161     0.186875     0.670809
     0.557812     0.581057     0.256507
     0.302892     0.501145     0.269964
     0.727036     0.536552     0.953069
    0.0889072     0.873934     0.817546
     0.738678     0.597231     0.721022
     0.689612     0.812989     0.690259
     0.492851     0.327543     0.796112
     0.186960     0.495442     0.308135
     0.776910    0.0765724     0.406471
     0.480340     0.320166     0.250184
     0.496162     0.136596     0.838850
     0.690777    0.0964346     0.463441
     0.250831     0.297095     0.441486
     0.509271    0.0360031     0.156099
     0.225368     0.595228     0.566635
     0.279571     0.460661     0.435096
     0.648470     0.492952     0.913968
     0.370956     0.136475     0.812605
    0.0217104     0.630025     0.395171
     0.893521     0.860297     0.287024
     0.819063     0.888977     0.634519
     0.412011     0.107363     0.355675
     0.863137     0.556076     0.811188
     0.155291     0.447818     0.464440
     0.412675     0.691519     0.336869
     0.166758     0.193274    0.0705147
     0.755283     0.696943     0.543035
     0.244110     0.595996     0.106888
     0.303841     0.447540     0.237614
     0.145435     0.625820     0.950327
    0.0632591     0.912771    0.0666552
     0.513661     0.949763     0.914068
   0.00247669     0.809513     0.816400
     0.208221     0.232721     0.321426
    0.0532389     0.749661     0.463209
     0.834460     0.757500     0.613670
   0.00858021     0.586675     0.680532
     0.673881    0.0518608     0.207618
     0.904975     0.556219     0.865430
     0.660959     0.944502     0.526080
     0.261658     0.538365     0.738088
     0.435237     0.743259     0.304849
     0.594345     0.252295     0.630415
     0.739429     0.451501     0.239803
     0.657009   0.00852013     0.268967
     0.191813     0.774373     0.668084
     0.533709     0.984448    0.0387325
     0.978732     0.991124     0.175164
     0.845354     0.391979     0.770022
     0.897778     0.102813     0.866910
     0.123006     0.109508     0.682506
     0.205110     0.355285     0.304026
    0.0767479    0.0999575     0.891063
     0.510681     0.372612    0.0918322
     0.941157     0.376335     0.102859
     0.473122     0.978807    0.0189276
     0.266947     0.906711     0.346635
     0.667659     0.533921     0.331968
     0.931746    0.0489912     0.563572
     0.813321     0.627420     0.546379
     0.768365     0.101480     0.531191
     0.934552     0.878753     0.445976
     0.999882   0.00197315    0.0342999
     0.773729     0.292908     0.400947
    0.0183105     0.631167     0.630158
     0.645897     0.289473     0.627460
     0.898645     0.550666     0.757116
     0.125430     0.971266     0.334630
     0.269897     0.696010     0.305659
     0.168839     0.910089     0.808435
     0.653440     0.744658     0.804516
     0.214291     0.294220     0.305194
     0.992527     0.492712     0.947226
     0.359158     0.463193     0.279819
     0.170280     0.267673     0.897019
     0.616357     0.295351     0.375773
     0.584074     0.324742     0.817250
   0.00722218     0.238876     0.189766
     0.422667    0.0969839     0.724428
     0.288334     0.853824     0.918801
     0.425440     0.933424     0.512627
     0.555025     0.245578     0.928175
     0.852816     0.304778    0.0706177
     0.431748     0.485336    0.0908823
     0.625887     0.929151     0.195985
     0.532097     0.364696     0.908710
     0.660902     0.326626     0.176551
     0.151795    0.0172968     0.431287
     0.518317     0.643221     0.765276
     0.530846     0.307318     0.182962
     0.884621     0.680165     0.397665
     0.342822     0.466947     0.547321
     0.511526     0.151388     0.398749
     0.839982     0.776199     0.164856
    0.0946541     0.689654    0.0678635
    0.0206804    0.0680122     0.630345
     0.124356     0.936637    0.0834980
     0.658354     0.571627    0.0818548
     0.207703     0.140598     0.438996
     0.447842    0.0476065     0.245176
     0.281517     0.690313     0.380341
     0.280130     0.250971     0.888922
